Accountable Organization,Accountable Sub Organization,Installation Code,Installation Name,Site UID,Legacy Site Code,Site Name,RPA UID,Facility Number,Operational Status Code,Operational Status Name,RPA Type Code,RPA Type Desc,RPA Interest Type Code,RPA Interest Type Desc,RPA Predominant Design Use Catcode,RPA Predominant Design Use Catcode Desc,Design Use Catcode,Design Use Catcode Desc,Design Use Fac Code,Design Use Fac Code Name,Asset Configuration Primary UM Qty,Asset Configuration Primary UM Code,Asset Configuration Secondary UM Qty,,Category
IMCOM,TRAINING,6305,Presidio Of Monterey,6882,6305,Presidio of Monterey,1165168,,ACT,Active,L,Land,EASE,Easement,92110,"EASEMENTS, PURCHASED OR CONDEMNATION",92110,"EASEMENTS, PURCHASED OR CONDEMNATION",9210,Land Easement,0.02,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,6882,6305,Presidio of Monterey,1215243,613,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",17120,GENERAL INSTRUCTION BUILDING,17120,GENERAL INSTRUCTION BUILDING,1711,General Purpose Instruction Building,66791,SF,0,,10
IMCOM,TRAINING,6305,Presidio Of Monterey,6882,6305,Presidio of Monterey,1228146,,ACT,Active,L,Land,PDOM,"U.S. Government owned land, Public Domain",91210,PUBLIC DOMAIN WITHDRAWAL,91210,PUBLIC DOMAIN WITHDRAWAL,9120,Federal Withdrawn Public Land,130.75,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,6882,6305,Presidio of Monterey,1228766,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,295.26,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,6882,6305,Presidio of Monterey,1253621,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91131,DONATION LAND TRANSFER FROM AIR FORCE OF NAVY,91131,DONATION LAND TRANSFER FROM AIR FORCE OF NAVY,9110,U.S. Federal Government Owned land,23,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,6882,6305,Presidio of Monterey,1262939,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,6.77,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,6882,6305,Presidio of Monterey,1279604,,ACT,Active,L,Land,LESS,"Lesser Interest, as defined by a legal instrument",91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,9130,Licensed and Permitted Land,,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,958985,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,29,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,958996,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,9130,Licensed and Permitted Land,4,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,958997,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",92110,"EASEMENTS, PURCHASED OR CONDEMNATION",92110,"EASEMENTS, PURCHASED OR CONDEMNATION",9210,Land Easement,1,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,958998,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91140,PURCHASED LAND TRANSFER FROM OTHER FEDERAL AGENCIES,91140,PURCHASED LAND TRANSFER FROM OTHER FEDERAL AGENCIES,9110,U.S. Federal Government Owned land,138,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,961066,145,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",89113,POWER SUBSTATION/SWITCHING STATION BUILDING,81320,SUBSTATION,8131,Electrical Power Substation,13.8,KV,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,961066,145,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",89113,POWER SUBSTATION/SWITCHING STATION BUILDING,89113,POWER SUBSTATION/SWITCHING STATION BUILDING,8910,Utility Building,1321,SF,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1187564,,ACT,Active,L,Land,EASE,Easement,92110,"EASEMENTS, PURCHASED OR CONDEMNATION",92110,"EASEMENTS, PURCHASED OR CONDEMNATION",9210,Land Easement,0.07,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1187607,,ACT,Active,L,Land,EASE,Easement,92110,"EASEMENTS, PURCHASED OR CONDEMNATION",92110,"EASEMENTS, PURCHASED OR CONDEMNATION",9210,Land Easement,0.107,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1187636,,ACT,Active,L,Land,EASE,Easement,92110,"EASEMENTS, PURCHASED OR CONDEMNATION",92110,"EASEMENTS, PURCHASED OR CONDEMNATION",9210,Land Easement,0.12,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1187696,,ACT,Active,L,Land,EASE,Easement,92110,"EASEMENTS, PURCHASED OR CONDEMNATION",92110,"EASEMENTS, PURCHASED OR CONDEMNATION",9210,Land Easement,0.013,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1220944,,ACT,Active,L,Land,EASE,Easement,92110,"EASEMENTS, PURCHASED OR CONDEMNATION",92110,"EASEMENTS, PURCHASED OR CONDEMNATION",9210,Land Easement,0.03,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1221001,,ACT,Active,L,Land,EASE,Easement,92110,"EASEMENTS, PURCHASED OR CONDEMNATION",92110,"EASEMENTS, PURCHASED OR CONDEMNATION",9210,Land Easement,0.07,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1221916,,ACT,Active,L,Land,LESS,"Lesser Interest, as defined by a legal instrument",91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,9130,Licensed and Permitted Land,0.03,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1221918,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,4.1,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1221958,,ACT,Active,L,Land,GVPV,Government/Private Agreement,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,9130,Licensed and Permitted Land,0.6,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1222155,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91140,PURCHASED LAND TRANSFER FROM OTHER FEDERAL AGENCIES,91140,PURCHASED LAND TRANSFER FROM OTHER FEDERAL AGENCIES,9110,U.S. Federal Government Owned land,113.42,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1222515,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,9.02,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1222516,,ACT,Active,L,Land,LESS,"Lesser Interest, as defined by a legal instrument",91510,LAND PURCHASES AND CONDEMNATION: STATE,91510,LAND PURCHASES AND CONDEMNATION: STATE,9111,State Owned Land,,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1222517,,ACT,Active,L,Land,GVPV,Government/Private Agreement,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,9130,Licensed and Permitted Land,0.14,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1222721,,ACT,Active,L,Land,GVPV,Government/Private Agreement,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,9130,Licensed and Permitted Land,0.6,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1222810,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,15.72,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1222811,,ACT,Active,L,Land,EASE,Easement,92210,LAND IN LEASE,92210,LAND IN LEASE,9220,In-leased Land,0.14,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,7017,6735,Riverbank AAP,1222929,,ACT,Active,L,Land,EASE,Easement,92110,"EASEMENTS, PURCHASED OR CONDEMNATION",92110,"EASEMENTS, PURCHASED OR CONDEMNATION",9210,Land Easement,0.2,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,233922,18332,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",31740,ELECTRONIC EQUIPMENT BUILDING,31740,ELECTRONIC EQUIPMENT BUILDING,3171,Electronic and Communication RDT&E Facility,252,SF,0,,7
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,233923,18061,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",13181,TERMINAL EQUIPMENT FACILITY,13181,TERMINAL EQUIPMENT FACILITY,1311,Communications Building,24,SF,0,,7
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,233924,18334,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85225,PAD,85225,PAD,8526,Miscellaneous Paved Area,108,SY,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,233925,18335,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85225,PAD,85225,PAD,8526,Miscellaneous Paved Area,54,SY,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,233926,18333,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",89111,POWER PLANT BUILDING,89111,POWER PLANT BUILDING,8910,Utility Building,252,SF,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969731,18021,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",14113,ACCESS CONTROL FACILITY,14113,ACCESS CONTROL FACILITY,1498,Security Support Building,225,SF,0,,12
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969732,96044,ACT,Active,B,Building,LEAS,Leasehold,72010,ARMY LODGING,72010,ARMY LODGING,7441,Transient Lodging,8800,SF,0,,3
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969733,97008,ACT,Active,B,Building,LEAS,Leasehold,72010,ARMY LODGING,72010,ARMY LODGING,7441,Transient Lodging,7700,SF,0,,3
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969734,18342,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",13181,TERMINAL EQUIPMENT FACILITY,13181,TERMINAL EQUIPMENT FACILITY,1311,Communications Building,324,SF,0,,7
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969735,18344,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85225,PAD,85225,PAD,8526,Miscellaneous Paved Area,1984,SY,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969736,18345,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85225,PAD,85225,PAD,8526,Miscellaneous Paved Area,1984,SY,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969737,18000,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",13120,COMMUNICATIONS CENTER,13120,COMMUNICATIONS CENTER,1311,Communications Building,19386,SF,0,,7
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969740,87190,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85110,"CANTONMENT AREA ROADS, PAVED",85110,"CANTONMENT AREA ROADS, PAVED",8511,"Road, Surfaced",143,SY,0,LF,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969741,87120,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87120,DRAINAGE DITCH,87120,DRAINAGE DITCH,8711,Storm Drainage,573,LF,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969742,18355,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13220,ANTENNA,13220,ANTENNA,1321,Communications Facility,2,EA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969742,18355,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13220,ANTENNA,85225,PAD,8526,Miscellaneous Paved Area,1600,SY,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969742,18355,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13220,ANTENNA,14940,TOWER,1499,Miscellaneous Operations Support Facility,1,EA,0,,12
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969743,18356,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13220,ANTENNA,14940,TOWER,1499,Miscellaneous Operations Support Facility,1,EA,0,,12
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969743,18356,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13220,ANTENNA,13220,ANTENNA,1321,Communications Facility,2,EA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969744,18354,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13220,ANTENNA,13220,ANTENNA,1321,Communications Facility,2,EA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969744,18354,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13220,ANTENNA,14940,TOWER,1499,Miscellaneous Operations Support Facility,1,EA,0,,12
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969745,18352,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",31740,ELECTRONIC EQUIPMENT BUILDING,13252,CABLE VAULT,8927,Utility Vaults,2,EA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969745,18352,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",31740,ELECTRONIC EQUIPMENT BUILDING,31740,ELECTRONIC EQUIPMENT BUILDING,3171,Electronic and Communication RDT&E Facility,286,SF,0,,7
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969745,18352,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",31740,ELECTRONIC EQUIPMENT BUILDING,81242,UNDERGROUND ELECTRIC LINES,8123,"Electrical Power Distribution Line, Underground",2,LF,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969745,18352,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",31740,ELECTRONIC EQUIPMENT BUILDING,81230,EXTERIOR LIGHTING,8122,"Exterior Lighting, Pole",4,EA,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969746,18350,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13252,CABLE VAULT,13252,CABLE VAULT,8927,Utility Vaults,8,EA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969747,GATE1,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87250,GATE,87250,GATE,8721,Boundary Fence and Wall,47,LF,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969748,XLIT1,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",81230,EXTERIOR LIGHTING,81230,EXTERIOR LIGHTING,8122,"Exterior Lighting, Pole",191.08,EA,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969749,81242,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",81242,UNDERGROUND ELECTRIC LINES,81242,UNDERGROUND ELECTRIC LINES,8123,"Electrical Power Distribution Line, Underground",1100,LF,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969750,FENC1,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87210,FENCING AND WALLS,87210,FENCING AND WALLS,8721,Boundary Fence and Wall,4896,LF,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969751,18001,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",69010,FLAGPOLE,69010,FLAGPOLE,6900,"Administrative Structure, Other Than Buildings",1,EA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969752,GASL1,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12483,"LIQUID PROPANE GAS STORAGE TANK, ABOVE GROUND",82410,GAS PIPELINES,8241,Heat Gas Distribution Line,116,LF,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969753,18029,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",44222,"STORAGE SHED, GENERAL PURPOSE, INSTALLATION",44222,"STORAGE SHED, GENERAL PURPOSE, INSTALLATION",4422,"Covered Storage Shed, Installation",576,SF,0,CF,11
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969754,18007,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12470,"HEATING FUEL STORAGE TANK, UNDERGROUND",12470,"HEATING FUEL STORAGE TANK, UNDERGROUND",1244,Other Operating Fuel Storage,875,GA,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969755,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,23,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969756,85215,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85215,"NONORGANIZATIONAL VEHICLE PARKING, PAVED",85215,"NONORGANIZATIONAL VEHICLE PARKING, PAVED",8521,"Vehicle Parking, Surfaced",3204,SY,0,VE,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969757,45290,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",45210,"OPEN STORAGE AREA, INSTALLATION",45210,"OPEN STORAGE AREA, INSTALLATION",4521,"Open Storage, Installation",1398,SY,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969758,18008,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",89111,POWER PLANT BUILDING,89111,POWER PLANT BUILDING,8910,Utility Building,512,SF,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969759,18031,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",89111,POWER PLANT BUILDING,89111,POWER PLANT BUILDING,8910,Utility Building,5780,SF,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969760,85210,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85210,"ORGANIZATIONAL VEHICLE PARKING, PAVED",85210,"ORGANIZATIONAL VEHICLE PARKING, PAVED",8523,"Vehicle Staging Area, Surfaced",4000,SY,0,VE,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969761,87175,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",87150,RETAINING STRUCTURE,87150,RETAINING STRUCTURE,8712,Retaining Structure,1,LF,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969762,ROAD1,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85110,"CANTONMENT AREA ROADS, PAVED",85110,"CANTONMENT AREA ROADS, PAVED",8511,"Road, Surfaced",5166,SY,0,LF,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,969763,85130,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85130,"CANTONMENT AREA ROADS, UNPAVED",85130,"CANTONMENT AREA ROADS, UNPAVED",8512,"Road, Unsurfaced",1952,SY,0,LF,
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,970271,18357,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",87150,RETAINING STRUCTURE,87150,RETAINING STRUCTURE,8712,Retaining Structure,200,LF,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,970272,87150,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",87150,RETAINING STRUCTURE,87150,RETAINING STRUCTURE,8712,Retaining Structure,209,LF,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,970273,SEWR1,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",83210,SANITARY SEWER,83210,SANITARY SEWER,8321,Sewer and Industrial Waste Line,1035,LF,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,970274,18009,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",83120,SEPTIC TANK AND DRAIN FIELD,83120,SEPTIC TANK AND DRAIN FIELD,8314,Septic Tank and Drain Field,1600,GA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,970275,18011,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",83120,SEPTIC TANK AND DRAIN FIELD,83120,SEPTIC TANK AND DRAIN FIELD,8314,Septic Tank and Drain Field,4200,GA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,970276,18014,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",83120,SEPTIC TANK AND DRAIN FIELD,83120,SEPTIC TANK AND DRAIN FIELD,8314,Septic Tank and Drain Field,75000,GA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,3616,6741,Sat Com,970277,18022,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",83120,SEPTIC TANK AND DRAIN FIELD,83120,SEPTIC TANK AND DRAIN FIELD,8314,Septic Tank and Drain Field,1000,GA,0,,21
